study,year,location,state,n_spray,brand_name,mean_sev,mean_yld,v_sev,v_yld,yld_check,v_yld_check,sev_check,v_sev_check,log_sev,vi_sev,n2,n3,design
301,2016,GUARAPUAVA,PR,3,PICO + TEBU,18.575,4633.25,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,2.921816590603823,3.9691702558808876e-5,6,6,8
301,2016,GUARAPUAVA,PR,3,TFLX + CYPR,37.15,4594.5,0.0547794117647197,66751.51525054516,3055.5,66751.51525054516,93.475,0.0547794117647197,3.6149637711637683,9.922925639702219e-6,6,6,8
302,2016,CAMPO VERDE,MT,3,PICO + CYPR,13.75,2202.25,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,2.6210388241125804,0.013067574137092867,6,6,8
302,2016,CAMPO VERDE,MT,3,AACHECK,45,1383.5,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,3.8066624897703196,0.0012200435729847507,6,6,8
302,2016,CAMPO VERDE,MT,3,AZOX + BENZ,8.5,2561.75,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,2.1400661634962708,0.03419499287604318,6,6,8
302,2016,CAMPO VERDE,MT,3,TFLX + PROT,10,2487.75,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,2.302585092994046,0.0247058823529412,6,6,8
302,2016,CAMPO VERDE,MT,3,PICO + TEBU,15.5,2110.5,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,2.740840023925201,0.010283405766052528,6,6,8
302,2016,CAMPO VERDE,MT,3,TFLX + CYPR,13.75,2118,9.88235294117648,48982.75708061001,1383.5,48982.75708061001,45,9.88235294117648,2.6210388241125804,0.013067574137092867,6,6,8
303,2016,NOVA MUTUM,MT,3,PICO + CYPR,28.75,2722.8,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,3.3586377672433594,0.005735736848824798,6,6,8
303,2016,NOVA MUTUM,MT,3,AACHECK,42.5,2706.3,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,3.7495040759303713,0.002624744630647334,6,6,8
303,2016,NOVA MUTUM,MT,3,AZOX + BENZ,18.25,2913.625,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,2.9041650800285006,0.014234400417659589,6,6,8
303,2016,NOVA MUTUM,MT,3,TFLX + PROT,8,2945.575,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,2.0794415416798357,0.07407726545479291,6,6,8
303,2016,NOVA MUTUM,MT,3,PICO + TEBU,9.25,2660.7250000000004,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,2.224623551524334,0.055409145234264386,6,6,8
303,2016,NOVA MUTUM,MT,3,TFLX + CYPR,25,2750.55,18.963779956426986,27304.67558823529,2706.3,27304.67558823529,42.5,18.963779956426986,3.2188758248682006,0.007585511982570794,6,6,8
304,2016,PEDRA PRETA,MT,3,PICO + CYPR,73.75,1799.15,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,4.300680995219929,0.0012173898893401418,6,6,8
304,2016,PEDRA PRETA,MT,3,AACHECK,85.75,1499.425,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,4.45143608604605,9.005036602081262e-4,6,6,8
304,2016,PEDRA PRETA,MT,3,AZOX + BENZ,37.5,2900.175,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,3.624340932976365,0.0047085935608811485,6,6,8
304,2016,PEDRA PRETA,MT,3,TFLX + PROT,68.25,1946.325,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,4.223177434065069,0.0014215051204205858,6,6,8
304,2016,PEDRA PRETA,MT,3,PICO + TEBU,68.75,1712.95,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,4.230476736546681,0.001400903869353069,6,6,8
304,2016,PEDRA PRETA,MT,3,TFLX + CYPR,72,1838.775,26.48583877995646,20817.65217592603,1499.425,20817.65217592603,85.75,26.48583877995646,4.276666119016055,0.0012772877498049991,6,6,8
305,2016,PASSO FUNDO,RS,3,PICO + CYPR,55.8,2259.25,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,4.021773869387265,1.2832531170251592e-4,6,6,8
305,2016,PASSO FUNDO,RS,3,AACHECK,80.825,1817.5,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,4.392286323611497,6.116307324138039e-5,6,6,8
305,2016,PASSO FUNDO,RS,3,AZOX + BENZ,34.85,2547,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,3.551053137206533,3.2898429096984343e-4,6,6,8
305,2016,PASSO FUNDO,RS,3,TFLX + PROT,37.25,2516,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,3.6176519448255684,2.879573522125466e-4,6,6,8
305,2016,PASSO FUNDO,RS,3,PICO + TEBU,43.65,2336,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,3.776203282285611,2.0970666306067436e-4,6,6,8
305,2016,PASSO FUNDO,RS,3,TFLX + CYPR,55.95,2196,1.5982352941176867,3564.9945533769123,1817.5,3564.9945533769123,80.825,1.5982352941176867,4.024458434757935,1.276381626737845e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,PICO + CYPR,78.75,1817.75,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.366278277705742,1.5933004595136116e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,AACHECK,98,1004,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.584967478670572,1.0288371908530177e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,AZOX + BENZ,67.5,2412.5,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.212127597878484,2.1686589587824158e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,TFLX + PROT,65.5,2617.75,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.182050142641207,2.303118088911458e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,PICO + TEBU,80,1834.75,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.382026634673881,1.5438988095238098e-4,6,6,8
306,2016,MAUA DA SERRA,PR,3,TFLX + CYPR,83.75,1766.5,3.952380952380953,13588.457875457903,1004,13588.457875457903,98,3.952380952380953,4.427836170705175,1.4087345787056193e-4,6,6,8
307,2016,SENADOR CANEDO,GO,3,PICO + CYPR,24.375,2461.0275,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,3.193558016883911,0.0018890565231279124,6,6,8
307,2016,SENADOR CANEDO,GO,3,AACHECK,56.33,2006.55,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,4.031227252906622,3.537159950455362e-4,6,6,8
307,2016,SENADOR CANEDO,GO,3,AZOX + BENZ,14.7875,2955.8849999999998,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,2.6937822293045053,0.005132685879770321,6,6,8
307,2016,SENADOR CANEDO,GO,3,TFLX + PROT,22.0875,2622.9975,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,3.095011837645815,0.002300599793675053,6,6,8
307,2016,SENADOR CANEDO,GO,3,PICO + TEBU,21.0675,2602.89,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,3.0477315686643713,0.002528763395481033,6,6,8
307,2016,SENADOR CANEDO,GO,3,TFLX + CYPR,23.715,2567.715,4.4894608932461795,41511.85593867113,2006.55,41511.85593867113,56.33,4.4894608932461795,3.1661077593295452,0.001995666391572218,6,6,8
308,2016,SENADOR CANEDO,GO,3,PICO + CYPR,21.3075,2717.1075,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,3.0590591234143156,9.729183820883383e-4,6,6,8
308,2016,SENADOR CANEDO,GO,3,AACHECK,55.45,2402.015,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,4.015481713796376,1.4366080715756872e-4,6,6,8
308,2016,SENADOR CANEDO,GO,3,AZOX + BENZ,13.5175,3253.2425000000003,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,2.603985142274023,0.002417400717429024,6,6,8
308,2016,SENADOR CANEDO,GO,3,TFLX + PROT,19.23,2860.89,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,2.9564715596006885,0.0011944908702124742,6,6,8
308,2016,SENADOR CANEDO,GO,3,PICO + TEBU,19.045,2814.2325,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,2.9468045999305676,0.0012178097567054592,6,6,8
308,2016,SENADOR CANEDO,GO,3,TFLX + CYPR,20.365000000000002,2802.8875,1.766856971677578,33763.07424212972,2402.015,33763.07424212972,55.45,1.766856971677578,3.013817741100376,0.0010650563212517984,6,6,8
252,2015,CAMPO VERDE,MT,3,PICO + CYPR,30.25,3482,32.19107420634931,26587.81825396827,2895,26587.81825396827,79.525,32.19107420634931,3.4094961844768505,0.008794774730236817,5,5,9
252,2015,CAMPO VERDE,MT,3,AACHECK,79.525,2895,32.19107420634931,26587.81825396827,2895,26587.81825396827,79.525,32.19107420634931,4.376071437635208,0.001272530271496651,5,5,9
252,2015,CAMPO VERDE,MT,3,AZOX + BENZ,0.93,4377.5,32.19107420634931,26587.81825396827,2895,26587.81825396827,79.525,32.19107420634931,-0.07257069283483537,9.30485437806374,5,5,9
252,2015,CAMPO VERDE,MT,3,TFLX + PROT,7.125,3899.5,32.19107420634931,26587.81825396827,2895,26587.81825396827,79.525,32.19107420634931,1.9636097261547143,0.15852791237352692,5,5,9
252,2015,CAMPO VERDE,MT,3,PICO + TEBU,12.174999999999999,3803,32.19107420634931,26587.81825396827,2895,26587.81825396827,79.525,32.19107420634931,2.4993846689686534,0.05429221223068667,5,5,9
253,2015,PRIMAVERA DO LESTE,MT,3,PICO + CYPR,22.75,3052.775,24.83095238095231,82245.57273809524,1899.95,82245.57273809524,71.25,24.83095238095231,3.1245651453969594,0.011994180597006309,5,5,9
253,2015,PRIMAVERA DO LESTE,MT,3,AACHECK,71.25,1899.95,24.83095238095231,82245.57273809524,1899.95,82245.57273809524,71.25,24.83095238095231,4.26619481914876,0.0012228231397206433,5,5,9
253,2015,PRIMAVERA DO LESTE,MT,3,AZOX + BENZ,9.5,3313.85,24.83095238095231,82245.57273809524,1899.95,82245.57273809524,71.25,24.83095238095231,2.2512917986064953,0.06878380160928618,5,5,9
253,2015,PRIMAVERA DO LESTE,MT,3,TFLX + PROT,18.75,3126.65,24.83095238095231,82245.57273809524,1899.95,82245.57273809524,71.25,24.83095238095231,2.9311937524164198,0.017657566137566087,5,5,9
253,2015,PRIMAVERA DO LESTE,MT,3,PICO + TEBU,20.75,2957.75,24.83095238095231,82245.57273809524,1899.95,82245.57273809524,71.25,24.83095238095231,3.0325462466767075,0.014417739806039954,5,5,9
255,2015,LONDRINA,PR,3,PICO + CYPR,28,2424.75,44.90317460317447,34653.51507936496,1523.25,34653.51507936496,72,44.90317460317447,3.332204510175204,0.014318614350502063,5,5,9
255,2015,LONDRINA,PR,3,AACHECK,72,1523.25,44.90317460317447,34653.51507936496,1523.25,34653.51507936496,72,44.90317460317447,4.276666119016055,0.002165469454242596,5,5,9
255,2015,LONDRINA,PR,3,AZOX + BENZ,13.25,3064,44.90317460317447,34653.51507936496,1523.25,34653.51507936496,72,44.90317460317447,2.583997552432231,0.06394186486746098,5,5,9
255,2015,LONDRINA,PR,3,TFLX + PROT,16.25,2919.75,44.90317460317447,34653.51507936496,1523.25,34653.51507936496,72,44.90317460317447,2.7880929087757464,0.04251188128111193,5,5,9
255,2015,LONDRINA,PR,3,PICO + TEBU,19.25,2217.5,44.90317460317447,34653.51507936496,1523.25,34653.51507936496,72,44.90317460317447,2.9575110607337933,0.030293927882053952,5,5,9
256,2015,CHAPADÃO DO SUL,MS,3,PICO + CYPR,2.375,3695.525,4.805357142857144,97601.50977777773,3530.425,97601.50977777773,17.5,4.805357142857144,0.8649974374866045,0.2129798179659676,5,5,9
256,2015,CHAPADÃO DO SUL,MS,3,AACHECK,17.5,3530.425,4.805357142857144,97601.50977777773,3530.425,97601.50977777773,17.5,4.805357142857144,2.8622008809294686,0.003922740524781342,5,5,9
256,2015,CHAPADÃO DO SUL,MS,3,AZOX + BENZ,1.375,4347.7,4.805357142857144,97601.50977777773,3530.425,97601.50977777773,17.5,4.805357142857144,0.3184537311185346,0.6354191263282174,5,5,9
256,2015,CHAPADÃO DO SUL,MS,3,TFLX + PROT,0.875,4083.525,4.805357142857144,97601.50977777773,3530.425,97601.50977777773,17.5,4.805357142857144,-0.13353139262452263,1.5690962099125367,5,5,9
256,2015,CHAPADÃO DO SUL,MS,3,PICO + TEBU,1.5,3866.375,4.805357142857144,97601.50977777773,3530.425,97601.50977777773,17.5,4.805357142857144,0.4054651081081644,0.5339285714285715,5,5,9
257,2015,CHAPADÃO DO SUL,MS,3,PICO + CYPR,30.625,1514.0500000000002,42.49801587301564,20566.76961904763,1023.975,20566.76961904763,76.875,42.49801587301564,3.421816668864891,0.011328084197721786,5,5,9
257,2015,CHAPADÃO DO SUL,MS,3,AACHECK,76.875,1023.975,42.49801587301564,20566.76961904763,1023.975,20566.76961904763,76.875,42.49801587301564,4.342180726126682,0.001797787703002843,5,5,9
257,2015,CHAPADÃO DO SUL,MS,3,AZOX + BENZ,9.375,2453.45,42.49801587301564,20566.76961904763,1023.975,20566.76961904763,76.875,42.49801587301564,2.2380465718564744,0.12088324514991115,5,5,9
257,2015,CHAPADÃO DO SUL,MS,3,TFLX + PROT,2.5,2204.125,42.49801587301564,20566.76961904763,1023.975,20566.76961904763,76.875,42.49801587301564,0.9162907318741551,1.6999206349206255,5,5,9
257,2015,CHAPADÃO DO SUL,MS,3,PICO + TEBU,33.5,1526,42.49801587301564,20566.76961904763,1023.975,20566.76961904763,76.875,42.49801587301564,3.5115454388310208,0.009467145438408474,5,5,9
258,2015,PALMEIRA,PR,3,PICO + CYPR,24.0825,2508.275,4.41603904761906,9061.359984126975,1977.3,9061.359984126975,73.33500000000001,4.41603904761906,3.1814854356496416,0.0019035740494239106,5,5,9
258,2015,PALMEIRA,PR,3,AACHECK,73.33500000000001,1977.3,4.41603904761906,9061.359984126975,1977.3,9061.359984126975,73.33500000000001,4.41603904761906,4.295037984698719,2.0528174033434098e-4,5,5,9
258,2015,PALMEIRA,PR,3,AZOX + BENZ,6.3325,3083.35,4.41603904761906,9061.359984126975,1977.3,9061.359984126975,73.33500000000001,4.41603904761906,1.8456951028936932,0.027531033610157594,5,5,9
258,2015,PALMEIRA,PR,3,TFLX + PROT,6.6675,3119.95,4.41603904761906,9061.359984126975,1977.3,9061.359984126975,73.33500000000001,4.41603904761906,1.8972449770740323,0.02483401075213776,5,5,9
258,2015,PALMEIRA,PR,3,PICO + TEBU,12.0825,2658.525,4.41603904761906,9061.359984126975,1977.3,9061.359984126975,73.33500000000001,4.41603904761906,2.491758124737102,0.007562394097547189,5,5,9
259,2015,RIO VERDE,GO,3,PICO + CYPR,34.785000000000004,2377.875,2.422315079365078,34824.57325396821,1803.9250000000002,34824.57325396821,67.2525,2.422315079365078,3.5491862593756047,5.0047988359738e-4,5,5,9
259,2015,RIO VERDE,GO,3,AACHECK,67.2525,1803.9250000000002,2.422315079365078,34824.57325396821,1803.9250000000002,34824.57325396821,67.2525,2.422315079365078,4.208454192512175,1.3389173679920343e-4,5,5,9
259,2015,RIO VERDE,GO,3,AZOX + BENZ,3.8625,3096.05,2.422315079365078,34824.57325396821,1803.9250000000002,34824.57325396821,67.2525,2.422315079365078,1.3513146422238638,0.040591365056756055,5,5,9
259,2015,RIO VERDE,GO,3,TFLX + PROT,10.377500000000001,2957.325,2.422315079365078,34824.57325396821,1803.9250000000002,34824.57325396821,67.2525,2.422315079365078,2.339640000945057,0.0056232210664265165,5,5,9
259,2015,RIO VERDE,GO,3,PICO + TEBU,19.345,2669.75,2.422315079365078,34824.57325396821,1803.9250000000002,34824.57325396821,67.2525,2.422315079365078,2.962433988152476,0.0016182036383769792,5,5,9
260,2015,FAXINAL,PR,3,PICO + CYPR,31.25,3265.55,16.061111111111078,48652.17478571424,2537,48652.17478571424,79.75,16.061111111111078,3.4420193761824107,0.004111644444444436,5,5,9
260,2015,FAXINAL,PR,3,AACHECK,79.75,2537,16.061111111111078,48652.17478571424,2537,48652.17478571424,79.75,16.061111111111078,4.378896741664954,6.313267798512624e-4,5,5,9
260,2015,FAXINAL,PR,3,AZOX + BENZ,12,3757.3,16.061111111111078,48652.17478571424,2537,48652.17478571424,79.75,16.061111111111078,2.4849066497880004,0.027883873456790068,5,5,9
260,2015,FAXINAL,PR,3,TFLX + PROT,13.25,3629.2,16.061111111111078,48652.17478571424,2537,48652.17478571424,79.75,16.061111111111078,2.583997552432231,0.02287093073849922,5,5,9
260,2015,FAXINAL,PR,3,PICO + TEBU,23.25,3273.75,16.061111111111078,48652.17478571424,2537,48652.17478571424,79.75,16.061111111111078,3.1463051320333655,0.007427962127927426,5,5,9
261,2015,DECIOLÂNDIA,MT,3,PICO + CYPR,48.5,3562.15,0.44067460317461266,101384.27232539671,2944,101384.27232539671,93.5,0.44067460317461266,3.8815637979434374,4.683543449618585e-5,5,5,9
261,2015,DECIOLÂNDIA,MT,3,AACHECK,93.5,2944,0.44067460317461266,101384.27232539671,2944,101384.27232539671,93.5,0.44067460317461266,4.537961436294641,1.2601864599348355e-5,5,5,9
261,2015,DECIOLÂNDIA,MT,3,AZOX + BENZ,5.125,3739.5,0.44067460317461266,101384.27232539671,2944,101384.27232539671,93.5,0.44067460317461266,1.634130525024472,0.0041944043133812035,5,5,9
261,2015,DECIOLÂNDIA,MT,3,TFLX + PROT,14.75,3863.925,0.44067460317461266,101384.27232539671,2944,101384.27232539671,93.5,0.44067460317461266,2.691243082785829,5.063770217461794e-4,5,5,9
261,2015,DECIOLÂNDIA,MT,3,PICO + TEBU,35.5,3461.525,0.44067460317461266,101384.27232539671,2944,101384.27232539671,93.5,0.44067460317461266,3.56953269648137,8.741809227824095e-5,5,5,9
262,2015,DECIOLÂNDIA,MT,3,PICO + CYPR,68,2550.525,1.5968253968254296,29125.28122222218,1899.5,29125.28122222218,98,1.5968253968254296,4.219507705176107,8.633355302905652e-5,5,5,9
262,2015,DECIOLÂNDIA,MT,3,AACHECK,98,1899.5,1.5968253968254296,29125.28122222218,1899.5,29125.28122222218,98,1.5968253968254296,4.584967478670572,4.1566675260970154e-5,5,5,9
262,2015,DECIOLÂNDIA,MT,3,AZOX + BENZ,15.25,3408.775,1.5968253968254296,29125.28122222218,1899.5,29125.28122222218,98,1.5968253968254296,2.7245795030534206,0.0017165551161789083,5,5,9
262,2015,DECIOLÂNDIA,MT,3,TFLX + PROT,30,2865.55,1.5968253968254296,29125.28122222218,1899.5,29125.28122222218,98,1.5968253968254296,3.4011973816621555,4.43562610229286e-4,5,5,9
262,2015,DECIOLÂNDIA,MT,3,PICO + TEBU,74.75,2296.75,1.5968253968254296,29125.28122222218,1899.5,29125.28122222218,98,1.5968253968254296,4.314149212270796,7.144552731291281e-5,5,5,9
263,2015,RIO VERDE,GO,3,PICO + CYPR,17.890625,3227.75,1.0926939484126994,45883.77002380947,2433.15,45883.77002380947,75.375,1.0926939484126994,2.884276832628668,8.534685480250981e-4,5,5,9
263,2015,RIO VERDE,GO,3,AACHECK,75.375,2433.15,1.0926939484126994,45883.77002380947,2433.15,45883.77002380947,75.375,1.0926939484126994,4.3224756550473495,4.808215191209016e-5,5,5,9
263,2015,RIO VERDE,GO,3,AZOX + BENZ,4.859375,3554.525,1.0926939484126994,45883.77002380947,2433.15,45883.77002380947,75.375,1.0926939484126994,1.5809098288195622,0.01156851772804876,5,5,9
263,2015,RIO VERDE,GO,3,TFLX + PROT,7.296875,3427.95,1.0926939484126994,45883.77002380947,2433.15,45883.77002380947,75.375,1.0926939484126994,1.9874461743092255,0.005130559556761709,5,5,9
263,2015,RIO VERDE,GO,3,PICO + TEBU,10.046875,3346.25,1.0926939484126994,45883.77002380947,2433.15,45883.77002380947,75.375,1.0926939484126994,2.3072616408779476,0.002706303808147085,5,5,9
264,2015,JATAÍ,GO,3,PICO + CYPR,13.7075,1959.75,4.850323015873021,68992.66825396827,1943.25,68992.66825396827,13.715,4.850323015873021,2.6179431282960666,0.006453482871914674,5,5,9
264,2015,JATAÍ,GO,3,AACHECK,13.715,1943.25,4.850323015873021,68992.66825396827,1943.25,68992.66825396827,13.715,4.850323015873021,2.6184901243895666,0.006446426672491129,5,5,9
264,2015,JATAÍ,GO,3,AZOX + BENZ,0.5825,2103.75,4.850323015873021,68992.66825396827,1943.25,68992.66825396827,13.715,4.850323015873021,-0.5404260935422814,3.5737059189692353,5,5,9
264,2015,JATAÍ,GO,3,TFLX + PROT,2.315,2296.25,4.850323015873021,68992.66825396827,1943.25,68992.66825396827,13.715,4.850323015873021,0.8394096875381973,0.22626046750570378,5,5,9
264,2015,JATAÍ,GO,3,PICO + TEBU,0.8975,2112.75,4.850323015873021,68992.66825396827,1943.25,68992.66825396827,13.715,4.850323015873021,-0.10814215861970315,1.5053647988060368,5,5,9
265,2015,CASCAVEL,PR,3,PICO + CYPR,36.85,1899.75,242.80579563492054,51510.69047619047,1480.25,51510.69047619047,53.375,242.80579563492054,3.6068556186353455,0.04470170345415893,5,5,9
265,2015,CASCAVEL,PR,3,AACHECK,53.375,1480.25,242.80579563492054,51510.69047619047,1480.25,51510.69047619047,53.375,242.80579563492054,3.9773424715487886,0.02130704786489658,5,5,9
265,2015,CASCAVEL,PR,3,AZOX + BENZ,4.25,3225.75,242.80579563492054,51510.69047619047,1480.25,51510.69047619047,53.375,242.80579563492054,1.4469189829363254,3.3606338496182775,5,5,9
265,2015,CASCAVEL,PR,3,TFLX + PROT,23.9,2655.5,242.80579563492054,51510.69047619047,1480.25,51510.69047619047,53.375,242.80579563492054,3.173878458937465,0.10626818317034041,5,5,9
265,2015,CASCAVEL,PR,3,PICO + TEBU,46.275,1813.25,242.80579563492054,51510.69047619047,1480.25,51510.69047619047,53.375,242.80579563492054,3.8346018584595614,0.02834694119053968,5,5,9
266,2015,SANTO ANTONIO DE GOIAS,GO,3,PICO + CYPR,20.25,2977.75,2.299999999999988,36142.7666666667,2599.75,36142.7666666667,94,2.299999999999988,3.0081547935525483,0.0014022252705380204,5,5,9
266,2015,SANTO ANTONIO DE GOIAS,GO,3,AACHECK,94,2599.75,2.299999999999988,36142.7666666667,2599.75,36142.7666666667,94,2.299999999999988,4.543294782270004,6.507469443186927e-5,5,5,9
